inner,outer
23480.0,33785
23480.0,35737
23480.0,35744
23480.0,36543
23480.0,36563
23480.0,36580
23480.0,36602
23480.0,37346
23480.0,37355
23480.0,38517
23480.0,38934
23480.0,38941
23480.0,38955
23480.0,39328
23480.0,39637
23480.0,80948
23480.0,80951
23480.0,81429
23480.0,81925
23480.0,81933
23480.0,82415
23480.0,82811
23480.0,86039
23480.0,87302
23480.0,87668
23480.0,88084
23480.0,88517
23480.0,88528
23480.0,88887
23480.0,89284
23480.0,89604
23480.0,91018
23480.0,91021
23480.0,91030
23480.0,91230
23480.0,91236
23480.0,115554
23480.0,90261
23480.0,89976
23480.0,86945
23480.0,116571
23480.0,114773
23480.0,88894
23480.0,91231
23480.0,115845
23578.0,23578
23578.0,29590
23578.0,32008
23578.0,36658
23578.0,37395
23578.0,39647
23578.0,81986
23578.0,82447
23578.0,82835
23578.0,88552
23578.0,89300
23578.0,90561
23578.0,116325
23578.0,116332
23578.0,81984
23578.0,32009
23578.0,116857
23578.0,116327
23578.0,39648
23578.0,116330
23578.0,91031
23578.0,116581
23578.0,117105
23578.0,116856
23594.0,29732
23594.0,30759
23594.0,32048
23594.0,35210
23594.0,35842
23594.0,35865
23594.0,36715
23594.0,36717
23594.0,37477
23594.0,38132
23594.0,39377
23594.0,82039
23594.0,82492
23594.0,82901
23594.0,83988
23594.0,88582
23594.0,89665
23594.0,90314
23594.0,90602
23594.0,116887
23594.0,35207
23594.0,115888
23594.0,90034
23594.0,117125
23601.0,23601
23601.0,29626
23601.0,29678
23601.0,29732
23601.0,30745
23601.0,30759
23601.0,32034
23601.0,32775
23601.0,35161
23601.0,35177
23601.0,35835
23601.0,35842
23601.0,36715
23601.0,36717
23601.0,37435
23601.0,37442
23601.0,38108
23601.0,39661
23601.0,39665
23601.0,82015
23601.0,82867
23601.0,83982
23601.0,83987
23601.0,83988
23601.0,88582
23601.0,89665
23601.0,91055
23601.0,91266
23601.0,115868
23601.0,116870
23601.0,38087
23601.0,115601
23601.0,115603
23601.0,90015
23601.0,88564
23601.0,91052
23637.0,28608
23637.0,28614
23637.0,28617
23637.0,29764
23637.0,30816
23637.0,31541
23637.0,32074
23637.0,32468
23637.0,34703
23637.0,34705
23637.0,35210
23637.0,35234
23637.0,35896
23637.0,35898
23637.0,35900
23637.0,36742
23637.0,38132
23637.0,38158
23637.0,39023
23637.0,39395
23637.0,39688
23637.0,81542
23637.0,82039
23637.0,82492
23637.0,83292
23637.0,83664
23637.0,87027
23637.0,87727
23637.0,87760
23637.0,88606
23637.0,88984
23637.0,88990
23637.0,89684
23637.0,90314
23637.0,90602
23637.0,91280
23637.0,115346
23637.0,91282
23637.0,116887
23637.0,87364
23637.0,115888
23637.0,90034
23643.0,23643
23643.0,27786
23643.0,28608
23643.0,28614
23643.0,28617
23643.0,28624
23643.0,28632
23643.0,29764
23643.0,29812
23643.0,30816
23643.0,30825
23643.0,30826
23643.0,31541
23643.0,32074
23643.0,32468
23643.0,33873
23643.0,34278
23643.0,34703
23643.0,34705
23643.0,34718
23643.0,35234
23643.0,35896
23643.0,35898
23643.0,35900
23643.0,35916
23643.0,35922
23643.0,36742
23643.0,38158
23643.0,38165
23643.0,38627
23643.0,39023
23643.0,39395
23643.0,39688
23643.0,81542
23643.0,81550
23643.0,82062
23643.0,83292
23643.0,83664
23643.0,84015
23643.0,87027
23643.0,87760
23643.0,88606
23643.0,88615
23643.0,88984
23643.0,88990
23643.0,89684
23643.0,91071
23643.0,91280
23643.0,115346
23643.0,116120
23643.0,116121
23643.0,91282
23643.0,116899
23643.0,115633
23643.0,89367
23693.0,23693
23693.0,30816
23693.0,30825
23693.0,30826
23693.0,31541
23693.0,32074
23693.0,32468
23693.0,35896
23693.0,35898
23693.0,35900
23693.0,35916
23693.0,35922
23693.0,36742
23693.0,38158
23693.0,38165
23693.0,38627
23693.0,39023
23693.0,39395
23693.0,39688
23693.0,81550
23693.0,82062
23693.0,83292
23693.0,83664
23693.0,84015
23693.0,84517
23693.0,87760
23693.0,88606
23693.0,88615
23693.0,88984
23693.0,88990
23693.0,89684
23693.0,91071
23693.0,91280
23693.0,115346
23693.0,116120
23693.0,116121
23693.0,91282
23693.0,84511
23693.0,116899
23693.0,115633
23693.0,89367
23707.0,28704
23707.0,29829
23707.0,29845
23707.0,29871
23707.0,29876
23707.0,29883
23707.0,29888
23707.0,29891
23707.0,30846
23707.0,31599
23707.0,32126
23707.0,32482
23707.0,33080
23707.0,33898
23707.0,34747
23707.0,35965
23707.0,35986
23707.0,35990
23707.0,36792
23707.0,36804
23707.0,36812
23707.0,36815
23707.0,36819
23707.0,36824
23707.0,37540
23707.0,37566
23707.0,39058
23707.0,39428
23707.0,39717
23707.0,81563
23707.0,81565
23707.0,81571
23707.0,81574
23707.0,81579
23707.0,82090
23707.0,82108
23707.0,82528
23707.0,82943
23707.0,82955
23707.0,83313
23707.0,83321
23707.0,83323
23707.0,87046
23707.0,87786
23707.0,87791
23707.0,88212
23707.0,88630
23707.0,88632
23707.0,88639
23707.0,89390
23707.0,90064
23707.0,90072
23707.0,90359
23707.0,116628
23707.0,115653
23707.0,115356
23707.0,117158
23707.0,32497
23707.0,87395
23707.0,32133
23707.0,89396
23707.0,116397
23707.0,89010
23707.0,84284
23707.0,39429
23707.0,89722
23707.0,91289
23729.0,23729
23729.0,30846
23729.0,31599
23729.0,32482
23729.0,33080
23729.0,35938
23729.0,36792
23729.0,36804
23729.0,36812
23729.0,36815
23729.0,36819
23729.0,37540
23729.0,37566
23729.0,39058
23729.0,39717
23729.0,82090
23729.0,82943
23729.0,82955
23729.0,83313
23729.0,83321
23729.0,83323
23729.0,88206
23729.0,88627
23729.0,88630
23729.0,88632
23729.0,88639
23729.0,89370
23729.0,89390
23729.0,90064
23729.0,115641
23729.0,116123
23729.0,116628
23729.0,116907
23729.0,115653
23729.0,117158
23729.0,116623
23729.0,32497
23729.0,116397
23729.0,89010
23729.0,84284
23729.0,91289
23729.0,117150
23767.0,23767
23767.0,27837
23767.0,28704
23767.0,28733
23767.0,28754
23767.0,29891
23767.0,29912
23767.0,30899
23767.0,30933
23767.0,30938
23767.0,31617
23767.0,32120
23767.0,32126
23767.0,32517
23767.0,33335
23767.0,33578
23767.0,33585
23767.0,33898
23767.0,33906
23767.0,33910
23767.0,33919
23767.0,35986
23767.0,35990
23767.0,36037
23767.0,36824
23767.0,36826
23767.0,37579
23767.0,38218
23767.0,38677
23767.0,38688
23767.0,39077
23767.0,39428
23767.0,39439
23767.0,81090
23767.0,81579
23767.0,81593
23767.0,82528
23767.0,82964
23767.0,83351
23767.0,87407
23767.0,87791
23767.0,87797
23767.0,88243
23767.0,90072
23767.0,90359
23767.0,115100
23767.0,115665
23767.0,33907
23767.0,90372
23767.0,87395
23767.0,32133
23767.0,89396
23767.0,39431
23767.0,116648
23767.0,39429
23767.0,116647
23767.0,89722
23767.0,116411
23767.0,89405
23797.0,23797
23797.0,28704
23797.0,28733
23797.0,29871
23797.0,29876
23797.0,29883
23797.0,29888
23797.0,29891
23797.0,29912
23797.0,30899
23797.0,31599
23797.0,31617
23797.0,32120
23797.0,32126
23797.0,34747
23797.0,35965
23797.0,35986
23797.0,35990
23797.0,36812
23797.0,36815
23797.0,36819
23797.0,36824
23797.0,36826
23797.0,37566
23797.0,37579
23797.0,38677
23797.0,39058
23797.0,39077
23797.0,39428
23797.0,39439
23797.0,39717
23797.0,81571
23797.0,81579
23797.0,81593
23797.0,82108
23797.0,82528
23797.0,82955
23797.0,82964
23797.0,83321
23797.0,83323
23797.0,83351
23797.0,87786
23797.0,87791
23797.0,87797
23797.0,88212
23797.0,88639
23797.0,89390
23797.0,90072
23797.0,90359
23797.0,115665
23797.0,117164
23797.0,115653
23797.0,32497
23797.0,87395
23797.0,32133
23797.0,89396
23797.0,116397
23797.0,39431
23797.0,89010
23797.0,116648
23797.0,39429
23797.0,116647
23797.0,89722
23797.0,116411
23801.0,23801
23801.0,28704
23801.0,28733
23801.0,28754
23801.0,29891
23801.0,29912
23801.0,30899
23801.0,30933
23801.0,30938
23801.0,31617
23801.0,32120
23801.0,32126
23801.0,32517
23801.0,35986
23801.0,35990
23801.0,36037
23801.0,36824
23801.0,36826
23801.0,37579
23801.0,38218
23801.0,38677
23801.0,38688
23801.0,39077
23801.0,39428
23801.0,39439
23801.0,81579
23801.0,81593
23801.0,82528
23801.0,82964
23801.0,83351
23801.0,87407
23801.0,87791
23801.0,87797
23801.0,88243
23801.0,90072
23801.0,90359
23801.0,115665
23801.0,117164
23801.0,90372
23801.0,87395
23801.0,32133
23801.0,89396
23801.0,117172
23801.0,39431
23801.0,116648
23801.0,39429
23801.0,116647
23801.0,89722
23801.0,116411
23801.0,89405
23857.0,23857
23857.0,29981
23857.0,29984
23857.0,30960
23857.0,30961
23857.0,30968
23857.0,32172
23857.0,32537
23857.0,32542
23857.0,32556
23857.0,33112
23857.0,36922
23857.0,37626
23857.0,37628
23857.0,37637
23857.0,37649
23857.0,38229
23857.0,39462
23857.0,39745
23857.0,82156
23857.0,82556
23857.0,82995
23857.0,83012
23857.0,83382
23857.0,83384
23857.0,83750
23857.0,89057
23857.0,89430
23857.0,89747
23857.0,90396
23857.0,90657
23857.0,91120
23857.0,91124
23857.0,115399
23857.0,115933
23857.0,116421
23857.0,115675
23857.0,83741
23857.0,117185
23857.0,82146
23857.0,37631
23857.0,82570
23857.0,38231
23857.0,81610
23857.0,116431
23857.0,33104
23857.0,30985
23871.0,23871
23871.0,29981
23871.0,29984
23871.0,30960
23871.0,30961
23871.0,31632
23871.0,32524
23871.0,32537
23871.0,32542
23871.0,32842
23871.0,33112
23871.0,33589
23871.0,33606
23871.0,34809
23871.0,37626
23871.0,37628
23871.0,37637
23871.0,38229
23871.0,39087
23871.0,39745
23871.0,82156
23871.0,82556
23871.0,82995
23871.0,84305
23871.0,89747
23871.0,90092
23871.0,91110
23871.0,91120
23871.0,91124
23871.0,115399
23871.0,115933
23871.0,116421
23871.0,116931
23871.0,115675
23871.0,117185
23871.0,90642
23871.0,82146
23871.0,37631
23871.0,82570
23871.0,115926
23871.0,38231
23871.0,87429
23871.0,81610
23871.0,28788
23871.0,33104
23882.0,23882
23882.0,29984
23882.0,30960
23882.0,30961
23882.0,31632
23882.0,32524
23882.0,32537
23882.0,32542
23882.0,32842
23882.0,33112
23882.0,37626
23882.0,37628
23882.0,37637
23882.0,38229
23882.0,39087
23882.0,39745
23882.0,82156
23882.0,82556
23882.0,82995
23882.0,84305
23882.0,84558
23882.0,89747
23882.0,90092
23882.0,91110
23882.0,91120
23882.0,91124
23882.0,115933
23882.0,116421
23882.0,116931
23882.0,115675
23882.0,117185
23882.0,90642
23882.0,82146
23882.0,37631
23882.0,82570
23882.0,115926
23882.0,38231
23882.0,33104
23949.0,23949
23949.0,30006
23949.0,30968
23949.0,30971
23949.0,30992
23949.0,32172
23949.0,32556
23949.0,33112
23949.0,34809
23949.0,35367
23949.0,36922
23949.0,37626
23949.0,37637
23949.0,37649
23949.0,38250
23949.0,38252
23949.0,39462
23949.0,82156
23949.0,82595
23949.0,83012
23949.0,83382
23949.0,83384
23949.0,83750
23949.0,89057
23949.0,89430
23949.0,90396
23949.0,90657
23949.0,91124
23949.0,115399
23949.0,115933
23949.0,83741
23949.0,82146
23949.0,82570
23949.0,87429
23949.0,81610
23949.0,116431
23949.0,30985
23965.0,23965
23965.0,28082
23965.0,28933
23965.0,30089
23965.0,30134
23965.0,30137
23965.0,31044
23965.0,31045
23965.0,31048
23965.0,31077
23965.0,31699
23965.0,31709
23965.0,31724
23965.0,32207
23965.0,32220
23965.0,32619
23965.0,32887
23965.0,32892
23965.0,33141
23965.0,33989
23965.0,34866
23965.0,35430
23965.0,36981
23965.0,36997
23965.0,37004
23965.0,37701
23965.0,37706
23965.0,37710
23965.0,38299
23965.0,38747
23965.0,38754
23965.0,39144
23965.0,39154
23965.0,39490
23965.0,39786
23965.0,39788
23965.0,83045
23965.0,87118
23965.0,87877
23965.0,87878
23965.0,89800
23965.0,89801
23965.0,115441
23965.0,116194
23965.0,90916
23965.0,115717
23965.0,89116
23965.0,87487
23965.0,31047
23965.0,83772
23991.0,23991
23991.0,30134
23991.0,30137
23991.0,31044
23991.0,31045
23991.0,31048
23991.0,31077
23991.0,31699
23991.0,31709
23991.0,31724
23991.0,32207
23991.0,32220
23991.0,32619
23991.0,32887
23991.0,32892
23991.0,33141
23991.0,35430
23991.0,36981
23991.0,36997
23991.0,37004
23991.0,37701
23991.0,37706
23991.0,37710
23991.0,38299
23991.0,38747
23991.0,38754
23991.0,39144
23991.0,39154
23991.0,39490
23991.0,39786
23991.0,39788
23991.0,83045
23991.0,87878
23991.0,89800
23991.0,89801
23991.0,116194
23991.0,90916
23991.0,115717
23991.0,89116
23991.0,31047
23991.0,84349
23991.0,83772
24002.0,24002
24002.0,28933
24002.0,30067
24002.0,30089
24002.0,30134
24002.0,30137
24002.0,31044
24002.0,31045
24002.0,31048
24002.0,31077
24002.0,31690
24002.0,31699
24002.0,31709
24002.0,31724
24002.0,32207
24002.0,32209
24002.0,32220
24002.0,33642
24002.0,33989
24002.0,34861
24002.0,34866
24002.0,35430
24002.0,36951
24002.0,36981
24002.0,36997
24002.0,37701
24002.0,37706
24002.0,37710
24002.0,38299
24002.0,38747
24002.0,38754
24002.0,39144
24002.0,39154
24002.0,39486
24002.0,39490
24002.0,39786
24002.0,39788
24002.0,81180
24002.0,81670
24002.0,82607
24002.0,83408
24002.0,83421
24002.0,86779
24002.0,87118
24002.0,87877
24002.0,87878
24002.0,116183
24002.0,115425
24002.0,90916
24002.0,115141
24002.0,33641
24002.0,91342
24002.0,31047
24002.0,86774
24002.0,31701
24002.0,83772
24006.0,24006
24006.0,28914
24006.0,30067
24006.0,30089
24006.0,31044
24006.0,31045
24006.0,31048
24006.0,31690
24006.0,31699
24006.0,31709
24006.0,32209
24006.0,34852
24006.0,34861
24006.0,34866
24006.0,35430
24006.0,36111
24006.0,36951
24006.0,36981
24006.0,37706
24006.0,38727
24006.0,38747
24006.0,38754
24006.0,39144
24006.0,39486
24006.0,39490
24006.0,39786
24006.0,81645
24006.0,82607
24006.0,83408
24006.0,83421
24006.0,84343
24006.0,87877
24006.0,87878
24006.0,88295
24006.0,89079
24006.0,89084
24006.0,90129
24006.0,90410
24006.0,90673
24006.0,91339
24006.0,39481
24006.0,116183
24006.0,115425
24006.0,90916
24006.0,91342
24006.0,31047
24006.0,31701
24006.0,83772
24021.0,24021
24021.0,28914
24021.0,28933
24021.0,30067
24021.0,30089
24021.0,31044
24021.0,31045
24021.0,31048
24021.0,31690
24021.0,31699
24021.0,31709
24021.0,32209
24021.0,33642
24021.0,34852
24021.0,34861
24021.0,34866
24021.0,35430
24021.0,36111
24021.0,36951
24021.0,36981
24021.0,37706
24021.0,38727
24021.0,38747
24021.0,38754
24021.0,39144
24021.0,39486
24021.0,39490
24021.0,39786
24021.0,81180
24021.0,81645
24021.0,81670
24021.0,82607
24021.0,83408
24021.0,83421
24021.0,86779
24021.0,87118
24021.0,87877
24021.0,87878
24021.0,88295
24021.0,89079
24021.0,89084
24021.0,90129
24021.0,90410
24021.0,90673
24021.0,91339
24021.0,39481
24021.0,116183
24021.0,115425
24021.0,90916
24021.0,115141
24021.0,33641
24021.0,91342
24021.0,31047
24021.0,86774
24021.0,31701
24021.0,83772
24022.0,24022
24022.0,30134
24022.0,31044
24022.0,31045
24022.0,31048
24022.0,31077
24022.0,31699
24022.0,31709
24022.0,31724
24022.0,32207
24022.0,32220
24022.0,32619
24022.0,32887
24022.0,32892
24022.0,33141
24022.0,35430
24022.0,36981
24022.0,36997
24022.0,37004
24022.0,37701
24022.0,37706
24022.0,37710
24022.0,38299
24022.0,38747
24022.0,38754
24022.0,39144
24022.0,39154
24022.0,39490
24022.0,39786
24022.0,39788
24022.0,83045
24022.0,87878
24022.0,89800
24022.0,89801
24022.0,116194
24022.0,90916
24022.0,115717
24022.0,89116
24022.0,31047
24022.0,84349
24022.0,83772
24102.0,30201
24102.0,31107
24102.0,31166
24102.0,31767
24102.0,32246
24102.0,32250
24102.0,32271
24102.0,33156
24102.0,35501
24102.0,35511
24102.0,35519
24102.0,36233
24102.0,36255
24102.0,36265
24102.0,36267
24102.0,36272
24102.0,36284
24102.0,37072
24102.0,38792
24102.0,39199
24102.0,39519
24102.0,39521
24102.0,39811
24102.0,83474
24102.0,88373
24102.0,115739
24102.0,116715
24102.0,87924
24102.0,83465
24102.0,90947
24102.0,38336
24102.0,116998
24102.0,38794
24102.0,89133
24102.0,37779
24102.0,31158
24105.0,24105
24105.0,30170
24105.0,30201
24105.0,31107
24105.0,31767
24105.0,32246
24105.0,32247
24105.0,32250
24105.0,32271
24105.0,32630
24105.0,33156
24105.0,35501
24105.0,36218
24105.0,36233
24105.0,36255
24105.0,37072
24105.0,38323
24105.0,39519
24105.0,39521
24105.0,39811
24105.0,83800
24105.0,84110
24105.0,87902
24105.0,88373
24105.0,115739
24105.0,116715
24105.0,87924
24105.0,83465
24105.0,91162
24105.0,38336
24105.0,116998
24105.0,38794
24105.0,89133
24133.0,24133
24133.0,29101
24133.0,29103
24133.0,29157
24133.0,31166
24133.0,31175
24133.0,31767
24133.0,31792
24133.0,32271
24133.0,33156
24133.0,34464
24133.0,35501
24133.0,35511
24133.0,35519
24133.0,36233
24133.0,36255
24133.0,36265
24133.0,36267
24133.0,36272
24133.0,36284
24133.0,37072
24133.0,38351
24133.0,38357
24133.0,38360
24133.0,38792
24133.0,39199
24133.0,39205
24133.0,39519
24133.0,39521
24133.0,81740
24133.0,82676
24133.0,83474
24133.0,84394
24133.0,116734
24133.0,87924
24133.0,90717
24133.0,115765
24133.0,90947
24133.0,116998
24133.0,38794
24133.0,37779
24133.0,84392
24133.0,31158
24141.0,24141
24141.0,28218
24141.0,29167
24141.0,29185
24141.0,29227
24141.0,29228
24141.0,30345
24141.0,30351
24141.0,31196
24141.0,31204
24141.0,31782
24141.0,31805
24141.0,32660
24141.0,32665
24141.0,33412
24141.0,34046
24141.0,34960
24141.0,34965
24141.0,34972
24141.0,35546
24141.0,35552
24141.0,36348
24141.0,37137
24141.0,37151
24141.0,38368
24141.0,38372
24141.0,39207
24141.0,39209
24141.0,39836
24141.0,81266
24141.0,81274
24141.0,81764
24141.0,82685
24141.0,83113
24141.0,83843
24141.0,83846
24141.0,84142
24141.0,84143
24141.0,86843
24141.0,86856
24141.0,86864
24141.0,87534
24141.0,87558
24141.0,87955
24141.0,87957
24141.0,88785
24141.0,88811
24141.0,89164
24141.0,89185
24141.0,89498
24141.0,89866
24141.0,90468
24141.0,90735
24141.0,90951
24141.0,91185
24141.0,91374
24141.0,116233
24141.0,82699
24141.0,82285
24141.0,91180
24141.0,89501
24141.0,39554
24141.0,115468
24141.0,90199
24141.0,81785
24141.0,82283
24141.0,87182
24141.0,38380
24141.0,37824
24141.0,116759
24149.0,24149
24149.0,29159
24149.0,29167
24149.0,29185
24149.0,30345
24149.0,31175
24149.0,31196
24149.0,31204
24149.0,31782
24149.0,31792
24149.0,31805
24149.0,32660
24149.0,33412
24149.0,34046
24149.0,34464
24149.0,34960
24149.0,35546
24149.0,37137
24149.0,38351
24149.0,38357
24149.0,38360
24149.0,38368
24149.0,38372
24149.0,39205
24149.0,39207
24149.0,39209
24149.0,81266
24149.0,81764
24149.0,82676
24149.0,82685
24149.0,83843
24149.0,83846
24149.0,84142
24149.0,84143
24149.0,86843
24149.0,86856
24149.0,87534
24149.0,88785
24149.0,89164
24149.0,89498
24149.0,89866
24149.0,90468
24149.0,90951
24149.0,91374
24149.0,116233
24149.0,116734
24149.0,82285
24149.0,91180
24149.0,89501
24149.0,90717
24149.0,115765
24149.0,39554
24149.0,115468
24149.0,90199
24149.0,82283
24149.0,87182
24177.0,24149
24177.0,24177
24177.0,28145
24177.0,29086
24177.0,29103
24177.0,29117
24177.0,29157
24177.0,29159
24177.0,31166
24177.0,31175
24177.0,31196
24177.0,31204
24177.0,31782
24177.0,31792
24177.0,32660
24177.0,34046
24177.0,34464
24177.0,35511
24177.0,35519
24177.0,36265
24177.0,36267
24177.0,36272
24177.0,36284
24177.0,38351
24177.0,38357
24177.0,38360
24177.0,38368
24177.0,38372
24177.0,38792
24177.0,39199
24177.0,39205
24177.0,39207
24177.0,39209
24177.0,81266
24177.0,81764
24177.0,82676
24177.0,83474
24177.0,87534
24177.0,89164
24177.0,89498
24177.0,90468
24177.0,90951
24177.0,91374
24177.0,116233
24177.0,116734
24177.0,82285
24177.0,91180
24177.0,89501
24177.0,90717
24177.0,115765
24177.0,90947
24177.0,82283
24177.0,87182
24177.0,37779
24177.0,31158
24178.0,31196
24178.0,31782
24178.0,31792
24178.0,31805
24178.0,32660
24178.0,38351
24178.0,38357
24178.0,38360
24178.0,38368
24178.0,38372
24178.0,39205
24178.0,39207
24178.0,39209
24178.0,82676
24178.0,82685
24178.0,83843
24178.0,83846
24178.0,84142
24178.0,84143
24178.0,84394
24178.0,84857
24178.0,88785
24178.0,89164
24178.0,89498
24178.0,89866
24178.0,90468
24178.0,90951
24178.0,91374
24178.0,116233
24178.0,116734
24178.0,117477
24178.0,82285
24178.0,91180
24178.0,89501
24178.0,90717
24178.0,39554
24178.0,117720
24178.0,90199
24178.0,82283
24178.0,84392
24203.0,32308
24203.0,32665
24203.0,32681
24203.0,37188
24203.0,37868
24203.0,37872
24203.0,39572
24203.0,39836
24203.0,39841
24203.0,82326
24203.0,82714
24203.0,83113
24203.0,83127
24203.0,84151
24203.0,84642
24203.0,88811
24203.0,89185
24203.0,90204
24203.0,90735
24203.0,91185
24203.0,82699
24203.0,89206
24203.0,117244
24203.0,117259
24203.0,31247
24203.0,38380
24203.0,39223
24203.0,37824
24203.0,116759
24217.0,24217
24217.0,31242
24217.0,32308
24217.0,32665
24217.0,32681
24217.0,37151
24217.0,37188
24217.0,37868
24217.0,37872
24217.0,39572
24217.0,39836
24217.0,39841
24217.0,82326
24217.0,82714
24217.0,83113
24217.0,83127
24217.0,84151
24217.0,84642
24217.0,88811
24217.0,89185
24217.0,90204
24217.0,90735
24217.0,91185
24217.0,82699
24217.0,89206
24217.0,117244
24217.0,117259
24217.0,31247
24217.0,38380
24217.0,39223
24217.0,37824
24217.0,116759
24254.0,24254
24254.0,29273
24254.0,30366
24254.0,30395
24254.0,31242
24254.0,31257
24254.0,32308
24254.0,32322
24254.0,32681
24254.0,34492
24254.0,34497
24254.0,34507
24254.0,34986
24254.0,35578
24254.0,35586
24254.0,36389
24254.0,37188
24254.0,37868
24254.0,37872
24254.0,38856
24254.0,39572
24254.0,39578
24254.0,39841
24254.0,82326
24254.0,82714
24254.0,82727
24254.0,83127
24254.0,84151
24254.0,89530
24254.0,90204
24254.0,89206
24254.0,35593
24254.0,34989
24254.0,115781
24254.0,116258
24254.0,31247
24254.0,39223
24266.0,24266
24266.0,29293
24266.0,30452
24266.0,31257
24266.0,32322
24266.0,34507
24266.0,34986
24266.0,35629
24266.0,37915
24266.0,38856
24266.0,39578
24266.0,81854
24266.0,82357
24266.0,82368
24266.0,82727
24266.0,82742
24266.0,87605
24266.0,88440
24266.0,89530
24266.0,89534
24266.0,91199
24266.0,115795
24266.0,115800
24266.0,117272
24266.0,35031
24266.0,115793
24266.0,88830
24266.0,87997
24266.0,82738
24266.0,116258
24266.0,39258
24266.0,38878
24320.0,24320
24320.0,30545
24320.0,31341
24320.0,31353
24320.0,31362
24320.0,31363
24320.0,31372
24320.0,31899
24320.0,31902
24320.0,31933
24320.0,31934
24320.0,32351
24320.0,32355
24320.0,36508
24320.0,36511
24320.0,36522
24320.0,37970
24320.0,37973
24320.0,38460
24320.0,38474
24320.0,38909
24320.0,38913
24320.0,38914
24320.0,39291
24320.0,39595
24320.0,39883
24320.0,82414
24320.0,82775
24320.0,84189
24320.0,84459
24320.0,88044
24320.0,88055
24320.0,88506
24320.0,88879
24320.0,89582
24320.0,89587
24320.0,91010
24320.0,91224
24320.0,115821
24320.0,116057
24320.0,116291
24320.0,83203
24320.0,117062
24320.0,84197
24320.0,115534
24320.0,90780
24320.0,38458
24340.0,24340
24340.0,28281
24340.0,28345
24340.0,29405
24340.0,29463
24340.0,30545
24340.0,31332
24340.0,31341
24340.0,31353
24340.0,31899
24340.0,31902
24340.0,31933
24340.0,32351
24340.0,32355
24340.0,32704
24340.0,33457
24340.0,33763
24340.0,34556
24340.0,34558
24340.0,35042
24340.0,35063
24340.0,35067
24340.0,36508
24340.0,36511
24340.0,37970
24340.0,37973
24340.0,38446
24340.0,38449
24340.0,38460
24340.0,38909
24340.0,38913
24340.0,38914
24340.0,39291
24340.0,39595
24340.0,39883
24340.0,81365
24340.0,81388
24340.0,82752
24340.0,82775
24340.0,84189
24340.0,87271
24340.0,87632
24340.0,88044
24340.0,88055
24340.0,89243
24340.0,90516
24340.0,90519
24340.0,115821
24340.0,116553
24340.0,116291
24340.0,115522
24340.0,117062
24340.0,115526
24340.0,90780
24340.0,34534
24340.0,116280
24340.0,38458
24340.0,90241
24347.0,24347
24347.0,28345
24347.0,29405
24347.0,29444
24347.0,29463
24347.0,30545
24347.0,31341
24347.0,31353
24347.0,31362
24347.0,31363
24347.0,31372
24347.0,31899
24347.0,31902
24347.0,31933
24347.0,31934
24347.0,32351
24347.0,32355
24347.0,33763
24347.0,34556
24347.0,34558
24347.0,35063
24347.0,35067
24347.0,36508
24347.0,36511
24347.0,36522
24347.0,37970
24347.0,37973
24347.0,38460
24347.0,38474
24347.0,38909
24347.0,38913
24347.0,38914
24347.0,39291
24347.0,39595
24347.0,39883
24347.0,81388
24347.0,81901
24347.0,81911
24347.0,82414
24347.0,82775
24347.0,84189
24347.0,87271
24347.0,87632
24347.0,88044
24347.0,88055
24347.0,88506
24347.0,88879
24347.0,89582
24347.0,89587
24347.0,91010
24347.0,91224
24347.0,115821
24347.0,116057
24347.0,116291
24347.0,115540
24347.0,83203
24347.0,117062
24347.0,115526
24347.0,84197
24347.0,115534
24347.0,90780
24347.0,38458
24347.0,115271
24373.0,24373
24373.0,29405
24373.0,30545
24373.0,31341
24373.0,31353
24373.0,31362
24373.0,31363
24373.0,31372
24373.0,31899
24373.0,31902
24373.0,31933
24373.0,31934
24373.0,32351
24373.0,32355
24373.0,35063
24373.0,35067
24373.0,36508
24373.0,36511
24373.0,36522
24373.0,37970
24373.0,37973
24373.0,38460
24373.0,38474
24373.0,38909
24373.0,38913
24373.0,38914
24373.0,39291
24373.0,39595
24373.0,39883
24373.0,81901
24373.0,82414
24373.0,82775
24373.0,84189
24373.0,84459
24373.0,88044
24373.0,88055
24373.0,88506
24373.0,88879
24373.0,89582
24373.0,89587
24373.0,91010
24373.0,91224
24373.0,115821
24373.0,116057
24373.0,116291
24373.0,83203
24373.0,117062
24373.0,84197
24373.0,115534
24373.0,90780
24373.0,38458
24410.0,24347
24410.0,24410
24410.0,28345
24410.0,28360
24410.0,29405
24410.0,29444
24410.0,29463
24410.0,30566
24410.0,31362
24410.0,31363
24410.0,31372
24410.0,31902
24410.0,31933
24410.0,31934
24410.0,33763
24410.0,34556
24410.0,34558
24410.0,34582
24410.0,35063
24410.0,35067
24410.0,35079
24410.0,35087
24410.0,35693
24410.0,36508
24410.0,36511
24410.0,36522
24410.0,36547
24410.0,37317
24410.0,38474
24410.0,38486
24410.0,38495
24410.0,38909
24410.0,38913
24410.0,38914
24410.0,39291
24410.0,81388
24410.0,81411
24410.0,81901
24410.0,81911
24410.0,82414
24410.0,82775
24410.0,82794
24410.0,83205
24410.0,83938
24410.0,84189
24410.0,87271
24410.0,87632
24410.0,88055
24410.0,88506
24410.0,88879
24410.0,89582
24410.0,89587
24410.0,91010
24410.0,91224
24410.0,91414
24410.0,110697
24410.0,115821
24410.0,116057
