inner,outer
27229.0,26736
27229.0,27198
27229.0,27219
27229.0,27225
27229.0,27229
27229.0,33575
27229.0,33914
27229.0,34304
27229.0,34313
27229.0,34750
27229.0,34759
27229.0,35301
27229.0,74022
27229.0,80245
27229.0,80622
27229.0,80627
27229.0,80641
27229.0,85674
27229.0,86699
27229.0,86713
27229.0,87792
27229.0,87794
27229.0,80240
27229.0,33916
27229.0,33897
27229.0,110208
27257.0,17797
27257.0,17805
27257.0,18524
27257.0,18528
27257.0,18539
27257.0,18559
27257.0,19875
27257.0,19891
27257.0,19903
27257.0,19913
27257.0,26104
27257.0,26405
27257.0,26411
27257.0,26412
27257.0,33338
27257.0,33598
27257.0,33947
27257.0,73542
27257.0,80650
27257.0,85217
27257.0,85227
27257.0,85888
27257.0,110217
27257.0,87082
27257.0,86437
27257.0,79932
27286.0,17826
27286.0,18570
27286.0,18600
27286.0,18682
27286.0,19987
27286.0,20018
27286.0,20064
27286.0,20088
27286.0,26106
27286.0,26429
27286.0,33968
27286.0,74077
27286.0,74683
27286.0,79943
27286.0,80680
27286.0,80688
27286.0,85690
27286.0,86451
27286.0,86456
27286.0,86161
27286.0,33610
27286.0,114395
27290.0,18570
27290.0,18600
27290.0,18682
27290.0,19987
27290.0,20018
27290.0,20129
27290.0,22267
27290.0,26429
27290.0,27286
27290.0,33967
27290.0,33968
27290.0,34375
27290.0,74077
27290.0,74683
27290.0,80301
27290.0,80680
27290.0,80688
27290.0,85703
27290.0,86451
27290.0,86456
27290.0,85702
27294.0,18570
27294.0,18600
27294.0,18682
27294.0,19987
27294.0,20018
27294.0,20129
27294.0,22267
27294.0,26429
27294.0,27286
27294.0,27290
27294.0,33967
27294.0,33968
27294.0,34375
27294.0,34839
27294.0,34845
27294.0,74077
27294.0,74683
27294.0,80301
27294.0,80680
27294.0,80688
27294.0,85703
27294.0,86451
27294.0,86456
27294.0,85702
27318.0,18635
27318.0,18676
27318.0,20129
27318.0,20131
27318.0,20171
27318.0,26449
27318.0,26819
27318.0,33644
27318.0,33645
27318.0,34375
27318.0,34383
27318.0,34845
27318.0,74125
27318.0,80301
27318.0,80714
27318.0,85703
27318.0,86769
27318.0,86779
27318.0,87116
27318.0,87474
27318.0,109971
27318.0,85702
27318.0,109963
27318.0,87464
27335.0,17895
27335.0,18631
27335.0,18676
27335.0,18684
27335.0,20278
27335.0,20296
27335.0,20355
27335.0,26449
27335.0,26819
27335.0,26828
27335.0,33644
27335.0,33645
27335.0,33658
27335.0,33982
27335.0,33988
27335.0,74125
27335.0,74142
27335.0,80714
27335.0,85489
27335.0,86199
27335.0,86479
27335.0,86779
27335.0,87121
27335.0,109971
27335.0,109996
27335.0,114636
27335.0,87144
27335.0,114643
27335.0,110270
27335.0,114650
27335.0,109686
27341.0,17895
27341.0,18631
27341.0,18676
27341.0,18684
27341.0,20278
27341.0,20296
27341.0,20355
27341.0,26449
27341.0,26819
27341.0,26828
27341.0,33644
27341.0,33645
27341.0,33658
27341.0,33982
27341.0,33988
27341.0,74125
27341.0,74142
27341.0,80714
27341.0,80722
27341.0,85489
27341.0,86199
27341.0,86479
27341.0,86779
27341.0,87121
27341.0,109971
27341.0,109996
27341.0,114636
27341.0,87144
27341.0,114643
27341.0,110270
27341.0,114650
27341.0,109686
27365.0,18698
27365.0,18728
27365.0,18732
27365.0,20278
27365.0,20296
27365.0,20377
27365.0,20382
27365.0,20387
27365.0,20390
27365.0,22546
27365.0,22594
27365.0,26828
27365.0,26839
27365.0,27381
27365.0,33658
27365.0,33672
27365.0,34009
27365.0,34418
27365.0,74142
27365.0,74761
27365.0,80341
27365.0,85489
27365.0,86199
27365.0,86202
27365.0,86479
27365.0,86798
27365.0,109996
27365.0,110276
27365.0,86215
27365.0,87144
27365.0,110270
27365.0,80345
27365.0,87485
27365.0,85717
27365.0,114650
27365.0,74153
27381.0,18698
27381.0,18728
27381.0,18732
27381.0,20377
27381.0,20382
27381.0,20387
27381.0,20390
27381.0,20403
27381.0,22546
27381.0,26839
27381.0,33672
27381.0,34009
27381.0,34418
27381.0,74761
27381.0,74781
27381.0,80341
27381.0,86202
27381.0,86491
27381.0,86496
27381.0,86798
27381.0,110276
27381.0,86215
27381.0,85507
27381.0,80345
27381.0,87485
27381.0,85717
27381.0,74153
27415.0,18784
27415.0,20451
27415.0,20455
27415.0,20463
27415.0,20528
27415.0,22680
27415.0,22792
27415.0,34026
27415.0,74807
27415.0,80021
27415.0,80365
27415.0,85285
27415.0,85723
27415.0,86225
27415.0,87168
27415.0,110020
27415.0,110298
27427.0,18784
27427.0,20451
27427.0,20463
27427.0,20528
27427.0,22680
27427.0,22792
27427.0,27415
27427.0,34026
27427.0,34047
27427.0,34450
27427.0,34934
27427.0,74807
27427.0,74827
27427.0,80365
27427.0,86225
27427.0,110020
27427.0,33410
27427.0,110298
27427.0,85745
27427.0,87181
27427.0,87528
27459.0,18829
27459.0,20753
27459.0,33416
27459.0,74873
27459.0,86851
27459.0,110037
27459.0,33410
27459.0,86249
27459.0,85967
27459.0,85745
27459.0,85751
27459.0,85296
27485.0,18916
27485.0,18933
27485.0,18956
27485.0,20701
27485.0,20707
27485.0,20733
27485.0,20817
27485.0,22893
27485.0,22921
27485.0,22946
27485.0,26510
27485.0,26920
27485.0,33425
27485.0,33432
27485.0,34501
27485.0,74246
27485.0,74880
27485.0,74892
27485.0,80818
27485.0,80828
27485.0,86256
27485.0,86537
27485.0,87563
27485.0,87575
27485.0,87588
27485.0,34987
27520.0,18997
27520.0,20890
27520.0,20938
27520.0,20950
27520.0,21039
27520.0,21077
27520.0,23081
27520.0,26940
27520.0,26962
27520.0,27520
27520.0,27523
27520.0,33442
27520.0,33742
27520.0,33750
27520.0,34526
27520.0,35016
27520.0,35030
27520.0,74960
27520.0,80440
27520.0,80445
27520.0,80851
27520.0,85775
27520.0,87231
27520.0,87242
27520.0,110075
27520.0,85996
27520.0,74304
27520.0,114724
27520.0,80845
27520.0,86264
27520.0,26947
27523.0,18997
27523.0,20890
27523.0,20938
27523.0,20950
27523.0,21039
27523.0,21077
27523.0,26940
27523.0,26962
27523.0,33442
27523.0,33742
27523.0,33750
27523.0,73741
27523.0,74960
27523.0,80440
27523.0,80445
27523.0,80851
27523.0,85775
27523.0,87231
27523.0,87242
27523.0,110075
27523.0,85996
27523.0,26536
27523.0,74304
27523.0,109779
27523.0,114724
27523.0,80845
27523.0,86264
27523.0,26947
27637.0,18218
27637.0,19134
27637.0,19176
27637.0,21234
27637.0,21252
27637.0,21341
27637.0,21392
27637.0,26586
27637.0,33495
27637.0,33498
27637.0,34156
27637.0,74401
27637.0,74405
27637.0,80503
27637.0,80506
27637.0,85349
27637.0,85803
27637.0,86043
27637.0,86595
27637.0,86603
27637.0,86606
27637.0,86959
27637.0,86961
27637.0,110403
27637.0,115017
27637.0,21326
27637.0,80118
27637.0,114774
27640.0,17615
27640.0,18218
27640.0,18222
27640.0,19134
27640.0,19234
27640.0,21341
27640.0,21392
27640.0,26293
27640.0,27038
27640.0,27637
27640.0,33498
27640.0,34156
27640.0,34606
27640.0,73854
27640.0,80135
27640.0,80138
27640.0,80503
27640.0,80506
27640.0,85803
27640.0,86043
27640.0,86325
27640.0,86606
27640.0,86959
27640.0,86961
27640.0,114784
27642.0,18222
27642.0,19200
27642.0,19207
27642.0,19234
27642.0,19251
27642.0,19310
27642.0,21419
27642.0,21529
27642.0,27038
27642.0,27642
27642.0,27647
27642.0,27654
27642.0,28422
27642.0,28431
27642.0,28464
27642.0,34191
27642.0,34613
27642.0,34617
27642.0,35125
27642.0,35135
27642.0,35137
27642.0,35793
27642.0,36648
27642.0,73854
27642.0,74448
27642.0,80537
27642.0,86325
27642.0,86333
27642.0,86336
27642.0,86339
27642.0,86620
27642.0,86621
27642.0,87687
27642.0,109844
27642.0,115037
27642.0,86053
27642.0,87316
27642.0,27656
27647.0,18222
27647.0,19200
27647.0,19207
27647.0,19234
27647.0,19251
27647.0,19310
27647.0,21529
27647.0,27038
27647.0,27647
27647.0,34191
27647.0,34613
27647.0,34617
27647.0,35125
27647.0,35135
27647.0,35137
27647.0,73854
27647.0,80135
27647.0,80537
27647.0,85594
27647.0,86325
27647.0,86333
27647.0,86336
27647.0,86339
27647.0,86620
27647.0,86621
27647.0,87687
27647.0,109844
27647.0,26617
27647.0,86053
27647.0,87316
27647.0,114784
27654.0,18218
27654.0,18222
27654.0,19200
27654.0,19207
27654.0,19234
27654.0,19251
27654.0,19310
27654.0,21529
27654.0,23401
27654.0,27038
27654.0,27640
27654.0,27647
27654.0,27654
27654.0,34156
27654.0,34606
27654.0,34613
27654.0,34617
27654.0,35125
27654.0,35135
27654.0,35137
27654.0,73854
27654.0,80537
27654.0,85594
27654.0,86325
27654.0,86333
27654.0,86620
27654.0,86621
27654.0,86959
27654.0,86961
27654.0,87687
27654.0,86053
27654.0,87316
27654.0,35113
27654.0,114784
27718.0,18249
27718.0,19320
27718.0,19336
27718.0,19344
27718.0,19346
27718.0,19353
27718.0,19378
27718.0,19445
27718.0,19465
27718.0,21564
27718.0,21576
27718.0,21601
27718.0,21618
27718.0,21631
27718.0,26636
27718.0,27084
27718.0,27718
27718.0,27723
27718.0,27734
27718.0,27746
27718.0,27752
27718.0,28498
27718.0,28524
27718.0,33527
27718.0,33844
27718.0,34214
27718.0,34673
27718.0,35173
27718.0,35181
27718.0,35188
27718.0,35193
27718.0,35840
27718.0,73925
27718.0,73938
27718.0,80555
27718.0,81028
27718.0,86077
27718.0,86090
27718.0,86369
27718.0,86998
27718.0,87004
27718.0,27730
27718.0,86084
27718.0,86637
27718.0,34224
27718.0,81005
27718.0,33275
27718.0,87715
27718.0,27722
27723.0,18249
27723.0,19320
27723.0,19336
27723.0,19344
27723.0,19346
27723.0,19353
27723.0,19378
27723.0,19445
27723.0,19465
27723.0,21564
27723.0,21576
27723.0,21601
27723.0,21618
27723.0,21631
27723.0,27084
27723.0,27718
27723.0,27723
27723.0,27734
27723.0,27746
27723.0,27752
27723.0,28498
27723.0,28524
27723.0,33527
27723.0,33844
27723.0,34214
27723.0,34673
27723.0,35173
27723.0,35181
27723.0,35188
27723.0,35193
27723.0,35840
27723.0,37466
27723.0,37484
27723.0,73925
27723.0,73938
27723.0,80555
27723.0,81028
27723.0,86077
27723.0,86090
27723.0,86369
27723.0,86998
27723.0,87004
27723.0,27730
27723.0,86084
27723.0,86637
27723.0,34224
27723.0,81005
27723.0,33275
27723.0,87715
27723.0,27722
27734.0,18249
27734.0,19320
27734.0,19344
27734.0,19353
27734.0,19378
27734.0,19445
27734.0,19465
27734.0,19586
27734.0,21576
27734.0,21601
27734.0,21618
27734.0,21759
27734.0,27718
27734.0,27723
27734.0,27734
27734.0,27746
27734.0,27752
27734.0,28524
27734.0,28540
27734.0,33527
27734.0,33844
27734.0,34673
27734.0,35181
27734.0,35188
27734.0,35193
27734.0,35213
27734.0,35215
27734.0,35840
27734.0,36722
27734.0,37466
27734.0,37484
27734.0,73925
27734.0,73938
27734.0,81028
27734.0,86089
27734.0,86090
27734.0,86369
27734.0,87004
27734.0,87018
27734.0,87365
27734.0,27730
27734.0,86084
27734.0,35876
27734.0,109871
27734.0,34224
27734.0,80586
27734.0,33275
27734.0,87715
27734.0,27722
27734.0,87729
27746.0,18249
27746.0,19320
27746.0,19344
27746.0,19353
27746.0,19378
27746.0,19445
27746.0,19465
27746.0,19586
27746.0,21576
27746.0,21601
27746.0,21618
27746.0,21759
27746.0,26636
27746.0,27718
27746.0,27723
27746.0,27734
27746.0,27746
27746.0,27752
27746.0,28524
27746.0,33527
27746.0,33844
27746.0,34673
27746.0,35181
27746.0,35188
27746.0,35193
27746.0,35213
27746.0,35215
27746.0,35840
27746.0,36722
27746.0,73925
27746.0,73938
27746.0,81028
27746.0,86089
27746.0,86090
27746.0,86369
27746.0,87004
27746.0,87018
27746.0,87365
27746.0,27730
27746.0,86084
27746.0,35876
27746.0,109871
27746.0,34224
27746.0,80586
27746.0,33275
27746.0,87715
27746.0,27722
27746.0,87729
27752.0,18249
27752.0,19320
27752.0,19344
27752.0,19353
27752.0,19378
27752.0,19445
27752.0,19465
27752.0,19586
27752.0,21576
27752.0,21601
27752.0,21618
27752.0,21759
27752.0,26636
27752.0,27718
27752.0,27723
27752.0,27734
27752.0,27746
27752.0,27752
27752.0,33527
27752.0,33844
27752.0,34673
27752.0,35181
27752.0,35188
27752.0,35193
27752.0,35213
27752.0,35215
27752.0,35840
27752.0,36722
27752.0,73925
27752.0,73938
27752.0,81028
27752.0,86089
27752.0,86090
27752.0,86369
27752.0,87004
27752.0,87018
27752.0,87365
27752.0,27730
27752.0,86084
27752.0,35876
27752.0,109871
27752.0,34224
27752.0,80586
27752.0,33275
27752.0,87715
27752.0,27722
27752.0,87729
27787.0,18377
27787.0,19599
27787.0,19710
27787.0,19711
27787.0,21721
27787.0,21751
27787.0,27176
27787.0,27787
27787.0,34269
27787.0,34710
27787.0,35885
27787.0,35927
27787.0,35935
27787.0,73971
27787.0,74570
27787.0,80600
27787.0,80605
27787.0,81054
27787.0,86375
27787.0,87037
27787.0,87371
27787.0,87767
27787.0,87029
27787.0,81056
27787.0,35230
27787.0,27151
27787.0,35912
27828.0,18387
27828.0,18428
27828.0,19622
27828.0,19641
27828.0,19687
27828.0,19699
27828.0,21847
27828.0,21883
27828.0,22037
27828.0,26691
27828.0,27828
27828.0,33307
27828.0,33551
27828.0,33892
27828.0,34737
27828.0,35260
27828.0,35945
27828.0,35961
27828.0,35965
27828.0,74001
27828.0,74599
27828.0,80611
27828.0,86114
27828.0,87050
27828.0,35975
27828.0,35266
27828.0,27189
27828.0,73979
27844.0,18441
27844.0,19744
27844.0,19751
27844.0,19753
27844.0,19767
27844.0,19783
27844.0,19794
27844.0,19837
27844.0,19840
27844.0,21969
27844.0,22037
27844.0,27198
27844.0,27219
27844.0,27225
27844.0,27229
27844.0,27844
27844.0,27849
27844.0,27858
27844.0,28716
27844.0,28719
27844.0,33575
27844.0,33892
27844.0,33914
27844.0,34304
27844.0,34313
27844.0,34737
27844.0,34750
27844.0,34759
27844.0,35293
27844.0,35297
27844.0,35303
27844.0,35961
27844.0,35965
27844.0,36840
27844.0,37560
27844.0,37567
27844.0,74599
27844.0,80627
27844.0,86699
27844.0,87050
27844.0,87792
27844.0,87794
27844.0,81091
27844.0,35975
27844.0,33916
27844.0,33897
27844.0,88646
27849.0,18441
27849.0,19744
27849.0,19751
27849.0,19753
27849.0,19767
27849.0,19783
27849.0,19794
27849.0,19837
27849.0,19840
27849.0,22037
27849.0,26736
27849.0,27198
27849.0,27219
27849.0,27225
27849.0,27229
27849.0,27849
27849.0,27858
27849.0,33575
27849.0,33892
27849.0,33914
27849.0,34304
27849.0,34313
27849.0,34737
27849.0,34750
27849.0,34759
27849.0,35293
27849.0,35297
27849.0,35303
27849.0,35961
27849.0,74001
27849.0,74022
27849.0,80622
27849.0,80627
27849.0,86699
27849.0,87050
27849.0,87792
27849.0,87794
27849.0,81091
27849.0,35975
27849.0,33916
27849.0,33897
27858.0,18441
27858.0,19744
27858.0,19751
27858.0,19753
27858.0,19767
27858.0,19783
27858.0,19794
27858.0,19837
27858.0,19840
27858.0,22037
27858.0,26736
27858.0,27198
27858.0,27219
27858.0,27225
27858.0,27229
27858.0,27849
27858.0,27858
27858.0,33575
27858.0,33892
27858.0,33914
27858.0,34304
27858.0,34313
27858.0,34737
27858.0,34750
27858.0,34759
27858.0,35293
27858.0,35297
27858.0,35303
27858.0,35961
27858.0,74001
27858.0,74022
27858.0,80622
27858.0,80627
27858.0,86699
27858.0,87050
27858.0,87792
27858.0,87794
27858.0,81091
27858.0,33916
27858.0,33897
27950.0,18600
27950.0,19891
27950.0,20018
27950.0,20064
27950.0,20088
27950.0,22118
27950.0,22203
27950.0,27286
27950.0,27950
27950.0,34814
27950.0,35362
27950.0,35367
27950.0,35371
27950.0,36064
27950.0,36089
27950.0,74077
27950.0,74683
27950.0,80648
27950.0,80680
27950.0,80682
27950.0,80688
27950.0,86451
27950.0,86456
27950.0,87077
27950.0,87081
27950.0,87083
27950.0,88258
27950.0,88259
27950.0,87082
27950.0,115126
27950.0,86161
27950.0,33610
27950.0,88277
27977.0,18570
27977.0,18600
27977.0,18682
27977.0,19987
27977.0,20018
27977.0,20129
27977.0,22245
27977.0,22267
27977.0,27286
27977.0,27290
27977.0,27294
27977.0,27977
27977.0,28019
27977.0,33967
27977.0,33968
27977.0,34375
27977.0,34839
27977.0,34845
27977.0,35367
27977.0,35371
27977.0,35402
27977.0,74077
27977.0,74683
27977.0,80301
27977.0,80680
27977.0,80682
27977.0,80688
27977.0,85703
27977.0,86451
27977.0,86456
27977.0,85702
28008.0,18570
28008.0,18635
28008.0,18682
28008.0,19987
28008.0,20129
28008.0,20131
28008.0,20171
28008.0,22244
28008.0,22245
28008.0,22267
28008.0,27290
28008.0,27294
28008.0,27318
28008.0,27977
28008.0,28008
28008.0,28019
28008.0,33967
28008.0,33968
28008.0,34375
28008.0,34383
28008.0,34839
28008.0,34845
28008.0,35402
28008.0,36146
28008.0,36946
28008.0,86769
28008.0,87116
28008.0,88295
28008.0,88309
28008.0,115134
28008.0,109963
28008.0,87464
28019.0,18570
28019.0,18635
28019.0,18682
28019.0,19987
28019.0,20129
28019.0,20131
28019.0,20171
28019.0,22245
28019.0,22267
28019.0,27290
28019.0,27294
28019.0,27318
28019.0,27977
28019.0,28019
28019.0,33967
28019.0,33968
28019.0,34375
28019.0,34383
28019.0,34839
28019.0,34845
28019.0,35402
28019.0,36146
28019.0,80301
28019.0,85703
28019.0,86769
28019.0,87116
28019.0,115134
28019.0,109963
28019.0,87464
28046.0,18631
28046.0,18676
28046.0,18684
28046.0,20278
28046.0,20296
28046.0,20355
28046.0,22468
28046.0,22526
28046.0,27335
28046.0,27341
28046.0,28046
28046.0,28068
28046.0,29012
28046.0,29016
28046.0,29046
28046.0,33644
28046.0,33645
28046.0,33658
28046.0,33982
28046.0,33988
28046.0,35448
28046.0,35458
28046.0,35459
28046.0,36190
28046.0,37719
28046.0,74125
28046.0,80722
28046.0,81190
28046.0,86199
28046.0,86479
28046.0,86779
28046.0,87121
28046.0,87474
28046.0,88345
28046.0,109971
28046.0,109996
28046.0,88319
28046.0,87144
28046.0,110270
28046.0,88321
28068.0,18631
28068.0,18684
28068.0,20278
28068.0,20296
28068.0,20355
28068.0,20377
28068.0,20382
28068.0,20387
28068.0,20390
28068.0,22468
28068.0,22526
28068.0,27335
28068.0,27341
28068.0,27365
28068.0,28046
28068.0,28068
28068.0,29012
28068.0,29016
28068.0,33658
28068.0,33672
28068.0,33982
28068.0,33988
28068.0,34418
28068.0,35448
28068.0,35454
28068.0,35458
28068.0,35459
28068.0,36190
28068.0,36212
28068.0,80722
28068.0,86199
28068.0,86202
28068.0,86479
28068.0,86798
28068.0,87121
28068.0,88345
28068.0,88729
28068.0,109996
28068.0,110276
28068.0,87144
28068.0,110270
28068.0,115165
28068.0,115168
28068.0,87485
28111.0,18698
28111.0,18728
28111.0,18732
28111.0,20403
28111.0,20455
28111.0,22546
28111.0,22594
28111.0,22617
28111.0,22655
28111.0,27381
28111.0,28111
28111.0,34009
28111.0,34910
28111.0,34926
28111.0,35499
28111.0,36252
28111.0,37030
28111.0,37044
28111.0,37061
28111.0,37077
28111.0,74761
28111.0,74769
28111.0,74779
28111.0,74781
28111.0,86491
28111.0,86496
28111.0,87168
28111.0,87915
28111.0,87918
28111.0,88360
28111.0,88375
28111.0,86215
28111.0,87500
28111.0,28133
28111.0,114922
28142.0,18784
28142.0,20451
28142.0,20455
28142.0,20463
28142.0,20528
28142.0,22556
28142.0,22565
28142.0,22644
28142.0,22680
28142.0,22792
28142.0,22831
28142.0,27415
28142.0,27427
28142.0,28142
28142.0,28144
28142.0,34026
28142.0,34450
28142.0,34926
28142.0,34934
28142.0,35499
28142.0,74807
28142.0,74814
28142.0,85723
28142.0,86225
28142.0,87168
28142.0,87915
28142.0,87918
28142.0,110020
28142.0,110298
28142.0,87181
28142.0,87528
28144.0,18784
28144.0,20451
28144.0,20455
28144.0,20463
28144.0,20528
28144.0,22565
28144.0,22680
28144.0,22792
28144.0,22831
28144.0,27415
28144.0,27427
28144.0,28142
28144.0,28144
28144.0,34026
28144.0,34450
28144.0,34926
28144.0,34934
28144.0,35499
28144.0,74807
28144.0,74814
28144.0,80365
28144.0,85723
28144.0,86225
28144.0,87168
28144.0,87915
28144.0,87918
28144.0,110020
28144.0,110298
28144.0,87181
28144.0,87528
28274.0,18956
28274.0,18997
28274.0,20701
28274.0,20890
28274.0,20938
28274.0,20950
28274.0,23001
28274.0,23027
28274.0,26962
28274.0,27520
28274.0,27523
28274.0,28274
28274.0,33442
28274.0,33742
28274.0,34999
28274.0,35016
28274.0,35620
28274.0,37227
28274.0,74907
28274.0,80851
28274.0,86256
28274.0,87231
28274.0,87242
28274.0,115236
28274.0,37237
28274.0,87588
28274.0,74304
28274.0,86264
28274.0,35031
28286.0,21037
28286.0,21039
28286.0,21073
28286.0,21077
28286.0,21086
28286.0,23002
28286.0,23081
28286.0,23138
28286.0,23218
28286.0,23235
28286.0,23260
28286.0,28286
28286.0,33460
28286.0,33750
28286.0,34526
28286.0,35030
28286.0,35634
28286.0,35643
28286.0,74960
28286.0,74977
28286.0,87615
28286.0,88474
28286.0,110075
28286.0,35050
28286.0,88029
28286.0,86564
28286.0,87619
28286.0,86287
28331.0,21008
28331.0,21073
28331.0,21086
28331.0,21204
28331.0,23138
28331.0,23140
28331.0,23218
28331.0,23235
28331.0,23260
28331.0,23376
28331.0,28331
28331.0,28339
28331.0,28342
28331.0,34565
28331.0,35068
28331.0,35072
28331.0,36509
28331.0,74363
28331.0,74365
28331.0,74977
28331.0,74985
28331.0,80898
28331.0,80903
28331.0,81390
28331.0,87641
28331.0,88059
28331.0,88482
28331.0,86581
28331.0,34576
28331.0,87619
28331.0,86287
28339.0,19122
28339.0,21008
28339.0,21126
28339.0,21141
28339.0,21155
28339.0,21204
28339.0,23140
28339.0,23376
28339.0,26987
28339.0,28339
28339.0,33774
28339.0,34565
28339.0,35068
28339.0,35072
28339.0,74363
28339.0,74365
28339.0,74985
28339.0,80898
28339.0,80903
28339.0,81390
28339.0,86027
28339.0,86939
28339.0,86942
28339.0,87641
28339.0,110100
28339.0,114758
28339.0,115003
28339.0,86588
28339.0,86581
28339.0,34576
28339.0,88077
28339.0,85796
28342.0,19122
28342.0,21008
28342.0,21126
28342.0,21141
28342.0,21155
28342.0,21204
28342.0,23140
28342.0,23353
28342.0,23376
28342.0,28331
28342.0,28339
28342.0,28342
28342.0,33774
28342.0,34565
28342.0,35068
28342.0,35072
28342.0,36509
28342.0,36538
28342.0,36546
28342.0,74363
28342.0,74365
28342.0,74985
28342.0,80898
28342.0,80903
28342.0,81390
28342.0,86027
28342.0,86939
28342.0,86942
28342.0,87641
28342.0,88059
28342.0,88482
28342.0,115003
28342.0,86588
28342.0,86581
28342.0,34576
28342.0,88077
28389.0,18218
28389.0,19134
28389.0,21234
28389.0,21252
28389.0,21341
28389.0,21392
28389.0,23401
28389.0,23460
28389.0,23478
28389.0,27637
28389.0,27640
28389.0,28389
28389.0,29505
28389.0,33495
28389.0,33498
28389.0,34156
28389.0,34606
28389.0,35732
28389.0,35747
28389.0,36574
28389.0,37357
28389.0,37373
28389.0,38022
28389.0,38028
28389.0,74401
28389.0,74405
28389.0,80947
28389.0,81416
28389.0,81432
28389.0,86043
28389.0,86595
28389.0,86603
28389.0,86606
28389.0,86959
28389.0,86961
28389.0,88905
28389.0,110403
28389.0,115565
28389.0,110404
28389.0,80920
28389.0,35113
28389.0,115017
28389.0,81427
28389.0,88090
28389.0,21326
28389.0,115284
28422.0,18222
28422.0,19200
28422.0,19207
28422.0,19234
28422.0,19251
28422.0,19310
28422.0,21399
28422.0,21419
28422.0,21529
28422.0,27642
28422.0,27647
28422.0,27654
28422.0,28422
28422.0,28431
28422.0,28464
28422.0,34191
28422.0,34613
28422.0,34617
28422.0,35125
28422.0,35135
28422.0,35137
28422.0,35793
28422.0,36648
28422.0,37407
28422.0,74448
28422.0,86325
28422.0,86333
28422.0,86336
28422.0,86339
28422.0,86620
28422.0,86621
28422.0,87687
28422.0,109844
28422.0,115037
28422.0,37420
28422.0,86053
28422.0,87316
28422.0,27656
28431.0,18222
28431.0,19200
28431.0,19207
28431.0,19234
28431.0,19251
28431.0,19310
28431.0,21399
28431.0,21419
28431.0,21529
28431.0,27642
28431.0,27647
28431.0,27654
28431.0,28422
28431.0,28431
28431.0,28464
28431.0,34191
28431.0,34613
28431.0,34617
28431.0,35125
28431.0,35135
28431.0,35137
28431.0,35793
28431.0,36648
28431.0,37407
28431.0,74448
28431.0,86325
28431.0,86333
28431.0,86336
28431.0,86339
28431.0,86620
28431.0,86621
28431.0,87687
28431.0,109844
28431.0,115037
28431.0,37420
28431.0,86053
28431.0,87316
28431.0,110424
28431.0,27656
28442.0,18174
28442.0,19205
28442.0,19235
28442.0,19289
28442.0,19336
28442.0,19346
28442.0,19442
28442.0,21467
28442.0,21477
28442.0,21534
28442.0,21564
28442.0,21583
28442.0,21631
28442.0,27084
28442.0,28442
28442.0,28464
28442.0,28468
28442.0,28484
28442.0,28498
28442.0,28511
28442.0,29649
28442.0,34191
28442.0,34214
28442.0,35159
28442.0,35164
28442.0,35173
28442.0,35790
28442.0,35793
28442.0,35815
28442.0,36688
28442.0,37407
28442.0,37447
28442.0,37449
28442.0,38090
28442.0,38106
28442.0,74471
28442.0,74484
28442.0,81487
28442.0,86336
28442.0,86339
28442.0,86998
28442.0,87707
28442.0,88145
28442.0,88148
28442.0,109844
28442.0,115037
28442.0,37420
28442.0,86637
28442.0,81005
28442.0,36672
28442.0,110444
28442.0,27656
28464.0,18174
28464.0,19200
28464.0,19205
28464.0,19207
28464.0,19235
28464.0,19251
28464.0,19289
28464.0,19310
28464.0,19442
28464.0,21419
28464.0,21467
28464.0,21529
28464.0,21534
28464.0,27642
28464.0,27647
28464.0,28422
28464.0,28431
28464.0,28442
28464.0,28464
28464.0,28468
28464.0,28484
28464.0,28511
28464.0,29649
28464.0,34191
28464.0,34617
28464.0,35135
28464.0,35137
28464.0,35159
28464.0,35164
28464.0,35790
28464.0,35793
28464.0,35815
28464.0,36648
28464.0,36688
28464.0,37407
28464.0,37447
28464.0,37449
28464.0,38090
28464.0,74471
28464.0,74484
28464.0,81487
28464.0,86333
28464.0,86336
28464.0,86339
28464.0,86620
28464.0,86621
28464.0,87707
28464.0,88145
28464.0,88148
28464.0,109844
28464.0,115037
28464.0,37420
28464.0,86053
28464.0,36672
28464.0,110444
28464.0,27656
28468.0,18174
28468.0,19205
28468.0,19235
28468.0,19289
28468.0,19336
28468.0,19346
28468.0,19442
28468.0,21467
28468.0,21534
28468.0,21564
28468.0,21631
28468.0,27084
28468.0,28442
28468.0,28464
28468.0,28468
28468.0,28484
28468.0,28498
28468.0,28511
28468.0,34191
28468.0,34214
28468.0,35159
28468.0,35164
28468.0,35173
28468.0,35790
28468.0,35793
28468.0,35815
28468.0,36688
28468.0,37407
28468.0,37447
28468.0,37449
28468.0,38090
28468.0,74471
28468.0,74484
28468.0,81487
28468.0,86336
28468.0,86339
28468.0,86998
28468.0,87707
28468.0,88145
28468.0,88148
28468.0,109844
28468.0,115037
28468.0,37420
28468.0,86637
28468.0,81005
28468.0,36672
28468.0,110444
28468.0,27656
28484.0,18174
28484.0,19205
28484.0,19235
28484.0,19289
28484.0,19336
28484.0,19346
28484.0,19442
28484.0,21467
28484.0,21477
28484.0,21534
28484.0,21564
28484.0,21583
28484.0,21631
28484.0,28442
28484.0,28464
28484.0,28468
28484.0,28484
28484.0,28498
28484.0,28511
28484.0,29649
28484.0,34191
28484.0,34214
